game_id,camp,advance,fire_per_s,objective_damage,survival,pressure_score,aggression_score,style
1778631047459,红,0.32556427915518826,1.3221957040572792,1800.0,0.9648001177987404,-0.023633236245006184,-0.6604352859459708,aggressive
1778631047459,蓝,0.27774567751525586,1.2267303102625298,1095.0,0.6457979189485212,-1.032469246884431,-2.595978067447011,measured
1778631715625,红,0.36753442465093883,1.0644391408114557,1500.0,0.8839018287655744,-0.0036833496839995816,-0.6032070922613252,aggressive
1778631715625,蓝,0.2787473836276083,1.4200477326968974,1500.0,0.8836868187492907,-0.6437317979221624,-1.5310254377433226,measured
1778632575621,红,0.3415507385417421,0.3412887828162291,1500.0,0.8431428507573971,-0.1909946710437101,-1.8428923933483725,measured
1778632575621,蓝,0.28778539937016895,1.4033412887828163,1500.0,0.9529723892228901,-0.5785785065802653,-1.1672419220589674,measured
1778633483984,红,0.21734956656564947,0.9952267303102625,400.0,0.693956346892706,-2.1225539104413795,-3.5227745607248666,measured
1778633483984,蓝,0.4058277739667295,1.7899761336515514,1820.0,0.9177698567494486,0.5738109444177879,0.791453012385311,pressure
1778634274546,红,0.16836061370986827,0.26730310262529833,0.0,0.6390986870360145,-2.8525119761269018,-5.149764341049252,measured
1778634274546,蓝,0.4072669353455668,1.097852028639618,1500.0,0.8575885984097268,0.2827405644547813,-0.09215526886712735,pressure
1778637960624,红,0.33185798440914194,1.720763723150358,760.0,0.9112283177756514,-0.9579594371981216,-0.3673393785865996,aggressive
1778637960624,蓝,0.25437632158590306,1.331742243436754,860.0,0.8230025910213136,-1.4223080540114585,-2.189088844710663,measured
1778638792994,红,0.3881903371857501,3.4821002386634845,1515.0,0.8670840735578017,0.15935132692003973,2.0342007567789566,pressure
1778638792994,蓝,0.24958049224878018,2.460620525059666,1500.0,0.8493540179136807,-0.8539902247351987,-1.0423559539639982,measured
1778639477645,红,0.37470324973191943,4.229116945107399,1510.0,0.8898671885291985,0.057415467698893,2.663628848130923,aggressive
1778639477645,蓝,0.32787944066515495,1.6730310262529833,1500.0,0.7506937727442777,-0.28954838891129836,-1.0514867751306127,measured
1778640400181,红,0.2909438173089399,1.1431980906921242,1420.0,0.8964538731023745,-0.6311713415144793,-1.583964818299925,measured
1778640400181,蓝,0.2892528418533537,0.6992840095465394,280.0,0.8790241643987572,-1.717259113855829,-2.1119772455228083,measured
1778641210001,红,0.1841822482153608,0.6085918854415274,1500.0,0.9009151113786876,-1.3254334007736,-3.6378766618800435,measured
1778641210001,蓝,0.2608936953062848,1.6634844868735084,1515.0,0.8512812693361619,-0.7583053171331331,-1.6637017209965643,measured
1778641924649,红,0.30019183878370626,1.2315035799522673,1500.0,0.8753356401797667,-0.48914290648285064,-1.4391784772783416,measured
1778641924649,蓝,0.30673259475218656,1.8782816229116945,1510.0,0.9589298392084107,-0.4325717167380556,-0.4010379643558004,aggressive
1778642821611,红,0.3711173364321017,1.458233890214797,1700.0,0.9577064538061244,0.2105482953856623,0.10578981271791704,pressure
1778642821611,蓝,0.28939690403600465,1.081145584725537,1500.0,0.8584230178132618,-0.5669614839966917,-1.8051342602309488,measured
1778643635336,红,0.3250754631208092,0.7350835322195705,1905.0,0.9105891132645308,0.07175462940793373,-1.446035011118855,measured
1778643635336,蓝,0.2370784130893737,0.8424821002386634,1500.0,0.8935056063804832,-0.9441152730924935,-2.669772187357991,measured
1778644527122,红,0.330431722251947,1.7589498806682577,1500.0,0.8033863637402964,-0.27114948913645587,-0.7392106947260726,measured
1778644527122,蓝,0.3334186574798412,2.0047732696897373,1500.0,0.8404868525184448,-0.2496172561037185,-0.31818641559505845,aggressive
1778645257550,红,0.29040968122786304,1.1861575178997614,1500.0,0.8805283518134758,-0.5596605709063498,-1.6064928080607364,measured
1778645257550,蓝,0.3079713742760618,1.8830548926014319,1500.0,0.8616993243243244,-0.4330617536197039,-0.7293601757200759,measured
1778649272036,红,0.2618685310301595,1.7446300715990453,1500.0,0.8819231346691123,-0.7654081516841829,-1.4584924398090262,measured
1778649272036,蓝,0.39287756726894585,1.2458233890214798,1500.0,0.8907989517812084,0.1790104186765374,-0.03284514757111265,pressure
1778650039896,红,0.18864810217809097,0.8138424821002387,0.0,0.8289207283436543,-2.706263431710116,-3.6295532194456963,measured
1778650039896,蓝,0.3945586572337766,1.3532219570405728,1500.0,0.9181943299341867,0.191129068098089,0.19689393855944048,pressure
1778650983893,红,0.17970496506986028,1.233890214797136,860.0,0.8172640548628572,-1.960599287901922,-3.383531904882876,measured
1778650983893,蓝,0.38782388167388165,2.837708830548926,1500.0,0.8982661116212631,0.14257938565951817,1.5016953202567025,aggressive
1778651671623,红,0.1979481560860247,1.441527446300716,1500.0,0.8981012635407359,-1.2261976579258038,-2.6226075357340592,measured
1778651671623,蓝,0.36874183771869407,1.295942720763723,1900.0,0.9507255973427622,0.3818269222326116,-0.11477986711880495,pressure
1778653088621,红,0.42540552026098893,2.2577565632458234,1520.0,0.8112676254923852,0.43233839594711254,1.1537534402783627,pressure
1778653088621,蓝,0.2539396926269373,2.727923627684964,1500.0,0.8264745342668629,-0.8225656000890691,-0.7966993537610441,measured
1778653793207,红,0.48619799730236923,2.1670644391408116,3860.0,0.8215445224817146,3.0748961574589346,1.9772859482429348,pressure
1778653793207,蓝,0.2805117133670188,2.2458233890214796,1524.0,0.7411614398463273,-0.6084047132060887,-1.2001415000519353,measured
1778654862728,红,0.38659751220372873,3.2768496420047732,3610.0,0.8265938139898618,2.121391784834415,1.661323349157681,pressure
1778654862728,蓝,0.31648734545925306,2.7732696897374702,1430.0,0.7668414064916104,-0.4376128762954465,-0.06511741689416106,aggressive
1778655677956,红,0.34162406178276783,3.100238663484487,1540.0,0.7795337826644818,-0.15278547143242352,0.6677235213827613,aggressive
1778655677956,蓝,0.3465305909271787,1.5107398568019093,1500.0,0.7373603102252128,-0.15509588722326204,-0.9918300724471072,measured
1778656835227,红,0.43181752651018707,3.3460620525059666,4425.0,0.8558611243496563,3.2151168099764353,2.4876338718465125,pressure
1778656835227,蓝,0.31886694487577644,2.5107398568019095,1500.0,0.7454760955831607,-0.3545177118919902,-0.36856462148323577,aggressive
1778657588607,红,0.44391339182731915,5.356401384083045,6380.0,0.9052337950400233,5.143954170961935,4.836122466826185,pressure
1778657588607,蓝,0.2802546905859118,3.0034602076124566,1215.0,0.649581029185868,-0.9013403813602814,-0.7821810474488796,measured
1778659440092,红,0.35441119767970886,1.4343675417661097,1700.0,0.8766367487121867,0.09011700202033035,-0.451362042444138,aggressive
1778659440092,蓝,0.19515759298199503,0.42720763723150357,135.0,0.8485239538903292,-2.5321656680627207,-3.8488085290589926,measured
1778660129344,红,0.4311202763104429,1.8830548926014319,2360.0,0.8737993952410856,1.2648281170896425,1.0898238290829345,pressure
1778660129344,蓝,0.14138725415459671,0.18615751789976134,0.0,0.7890038215667884,-3.0469576601832618,-5.078185409409834,measured
1778661259223,红,0.30433870771477245,1.8878281622911695,685.0,0.8335959476119187,-1.2269917063745064,-0.8784254153117694,measured
1778661259223,蓝,0.2850470952772557,1.873508353221957,1500.0,0.8879603996378256,-0.5983184062916747,-0.9745707757622747,measured
1778661970735,红,0.17327887965692845,0.7064439140811456,120.0,0.8221438723877749,-2.7040152768830694,-3.98222670944407,measured
1778661970735,蓝,0.45209082616179,3.126491646778043,2000.0,0.8668789051377003,1.0768750775799933,2.601698014818322,pressure
1778663517697,红,0.33972753796400446,1.8854415274463008,1500.0,0.8549236267887842,-0.20413776813488665,-0.2935973540115802,aggressive
1778663517697,蓝,0.2911203931764276,1.3675417661097853,1000.0,0.8569752183392031,-1.025545020679576,-1.5011717789016517,measured
1778664469370,红,0.36596444076907175,1.7326968973747017,1505.0,0.8698039306997339,-0.010290978705605192,-0.013265983942279139,aggressive
1778664469370,蓝,0.279429189164455,1.3508353221957041,290.0,0.7131500333249212,-1.7786557519243105,-2.2054069648143555,measured
1778665388943,红,0.33765247471303567,1.7804295942720765,1500.0,0.9558126873347637,-0.21909649407586734,-0.06364677707901922,aggressive
1778665388943,蓝,0.3032640879235707,0.5369928400954654,1500.0,0.8381734548975928,-0.4669956621112925,-2.21853128701969,measured
1778666087339,红,0.4064640731292517,2.37708830548926,2905.0,0.8491469551329245,1.6004848995431797,1.135850666791446,pressure
1778666087339,蓝,0.2694741987179487,0.4510739856801909,1500.0,0.7877448158323158,-0.7105803778865918,-2.9730080124799843,measured
1778668127515,红,0.2771595209682919,0.4200477326968974,0.0,0.9847947273048706,-2.068201890351395,-2.181820864084571,measured
1778668127515,蓝,0.2509408245061552,0.2529832935560859,420.0,0.9730352482743265,-1.861560775345704,-2.7681383087074596,measured
1778668980465,红,0.32361526842141813,1.6634844868735084,1505.0,0.8550978730392926,-0.31557789595024804,-0.7456317944538627,measured
1778668980465,蓝,0.24152836921612938,0.45584725536992843,1500.0,0.9110928624294571,-0.9120364079694914,-2.9259970401740194,measured
1778669795005,红,0.3748204057279236,2.8782816229116945,2025.0,0.9575129631704811,0.5433980908960714,1.5683296205764172,pressure
1778669795005,蓝,0.2579564042514862,0.4152744630071599,230.0,0.7573256270141515,-1.9899698070694067,-3.2843974997052183,measured
1778673759346,红,0.45741807307648596,3.0262529832935563,1705.0,0.9227299454721888,0.8373835389969885,2.7805613347842395,pressure
1778673759346,蓝,0.2280503221506332,1.4606205250596658,1504.0,0.7428593058631938,-1.0054289557930087,-2.729944893242693,measured
1778674459498,红,0.4773918485055119,3.6730310262529833,1765.0,0.9203775854217382,1.0378915273666436,3.702178152510737,pressure
1778674459498,蓝,0.20870698214285716,1.837708830548926,1500.0,0.7398285555555556,-1.1486393809163196,-2.6453881088533753,measured
1778676183890,红,0.2817958234946871,0.6825775656324582,1500.0,0.8363617241631187,-0.6217561899507418,-2.390052071941495,measured
1778676183890,蓝,0.26930503208375545,0.5083532219570406,1700.0,0.8911661750909976,-0.5233967337384331,-2.545313895718124,measured
1778677005970,红,0.3126548479145164,1.2529832935560858,1500.0,0.8981058245008521,-0.3992995063355588,-1.1559847721703682,measured
1778677005970,蓝,0.36164001603569684,2.295942720763723,1505.0,0.8652757481388521,-0.04146491251641932,0.467243677679067,aggressive
1778677945404,红,0.3911304809052334,1.5894988066825775,2360.0,0.8703417580171776,0.9765494876921352,0.2093396475131718,pressure
1778677945404,蓝,0.2520193201376936,1.8902147971360381,1500.0,0.7674527747353048,-0.8364091905231357,-1.8690983693472543,measured
1778678763428,红,0.31461530206426364,1.2935560859188544,1500.0,0.8519533734542573,-0.38516697503453196,-1.2540103496483166,measured
1778678763428,蓝,0.31107454889094927,1.9785202863961815,1500.0,0.8438116915535787,-0.41069157353510266,-0.6543995723150542,aggressive
1778679549836,红,0.3457507455704345,1.0692124105011933,1500.0,0.8618425481372676,-0.16071764018064122,-0.9921523754222262,measured
1778679549836,蓝,0.2999838405745573,1.8042959427207637,960.0,0.8705191436515477,-0.9993307851372039,-0.8908823843517347,measured
1778680444314,红,0.33681722497393113,1.2410501193317423,1500.0,0.8869537303227997,-0.22511764641120324,-0.8597183222867721,measured
1778680444314,蓝,0.31403868798565454,1.269689737470167,1210.0,0.8961538581827285,-0.6625082167983868,-1.1264916283703903,measured
1778681233076,红,0.34137037518037516,1.4844868735083532,1560.0,0.9097800369103399,-0.13577393529212475,-0.4700004080347302,aggressive
1778681233076,蓝,0.3238773285414795,1.5011933174224343,1085.0,0.8529506382506383,-0.7093353358243633,-0.9107288192989239,measured
1778718819473,红,0.2743182803256604,1.3627684964200477,1500.0,0.9130614183547764,-0.6756603391014249,-1.5457324505874432,measured
1778718819473,蓝,0.3441901169314357,2.1575178997613365,1500.0,0.9152478663681639,-0.17196790741732892,0.2585850711109807,aggressive
1778719620880,红,0.26307016422320717,1.1336515513126493,2425.0,0.9542126977592372,0.11461867940342158,-1.7868528359629656,measured
1778719620880,蓝,0.32749535194535195,1.062052505966587,140.0,0.9367636867636867,-1.573458516601449,-0.9920568839711653,measured
1778720414370,红,0.3503503949312422,2.2816229116945106,1500.0,0.9282848834626878,-0.12755966575224426,0.5176680343433466,aggressive
1778720414370,蓝,0.28737280795551756,0.6443914081145584,60.0,0.8189352129075184,-1.9380553579917363,-2.4104524242690286,measured
1778721367456,红,0.37496648908182056,0.49403341288782815,0.0,0.7610497795635917,-1.3631305483354605,-1.5057573849918715,measured
1778721367456,蓝,0.3215101013007943,1.1742243436754176,1500.0,0.9083768506987685,-0.33546371314639745,-1.0694365997005415,measured
1778722056744,红,0.33067571355759423,1.107398568019093,1500.0,0.7678098775728744,-0.269390603439138,-1.5109662781732207,measured
1778722056744,蓝,0.31073295291621267,1.9236276849642004,2100.0,0.9186356760461538,0.15205532794211432,-0.44377045900358025,pressure
1778722992025,红,0.4170326717470428,2.260143198090692,1920.0,0.8927116388123554,0.748786432109382,1.3293517462643307,pressure
1778722992025,蓝,0.2982281746031746,1.9856801909307875,1500.0,0.6193715148352245,-0.5032985782692311,-1.6425478092556007,measured
1778723718077,红,0.486987556496367,1.4486873508353222,4370.0,0.8965189587033802,3.5610159257280305,1.5460473773699184,pressure
1778723718077,蓝,0.18978835302708447,0.9212410501193318,0.0,0.8184764513161353,-2.698043585907295,-3.5441814814074184,measured
1778724717139,红,0.4352764957773284,2.7088305489260143,1900.0,0.8746775141086133,0.861462285160131,1.9727606729897678,pressure
1778724717139,蓝,0.2607872412241224,1.522673031026253,1500.0,0.7665981425065583,-0.7732029588370413,-2.110672445871935,measured
1778725413734,红,0.45204535824954156,2.467780429594272,1723.0,0.9353350257779207,0.8156089685246941,2.1941319833974045,pressure
1778725413734,蓝,0.2121282932416953,0.45346062052505964,340.0,0.7889922593633935,-2.2167139907024596,-3.792927161533627,measured
1778726335152,红,0.40789680645527904,2.4892601431980905,3955.0,0.9519047128510135,2.59992964475192,1.6387436558738409,pressure
1778726335152,蓝,0.2476625821876868,0.28162291169451076,525.0,0.5798763667759484,-1.7862813393017314,-4.205945965604439,measured
1778727180688,红,0.3618921574227452,1.8854415274463008,3972.0,0.9265873273290307,2.2843053759434135,0.28460994064394946,pressure
1778727180688,蓝,0.3065595993735059,1.1837708830548925,275.0,0.8200881507733788,-1.5972081553644089,-1.594158035096464,measured
1778728650670,红,0.36440494285714287,2.971360381861575,3425.0,0.9020190322122322,1.7871369858320383,1.3102867766419493,pressure
1778728650670,蓝,0.23140187625025868,1.458233890214797,1500.0,0.6628228177477332,-0.9850363191524432,-2.9728582643978476,measured
1778729466803,红,0.31433013328636017,2.7422434367541766,1500.0,0.8864214398881477,-0.38722270109184165,0.3045619679123873,aggressive
1778729466803,蓝,0.3049289799809342,1.7804295942720765,1500.0,0.5855913059771496,-0.4549937802429739,-1.8716331796437649,measured
1778735137175,红,0.3444202467848454,2.1121718377088308,2960.0,0.8842624960062917,1.2050339275535569,0.10505115047374144,pressure
1778735137175,蓝,0.3635746753246753,2.6515513126491648,2818.0,0.8430204788261503,1.2093482394006956,0.7678683527273683,pressure
1778735937597,红,0.2902603809523809,2.116945107398568,1900.0,0.8122143674103675,-0.18393058066186818,-0.9310995947468049,measured
1778735937597,蓝,0.3803664900188569,2.5417661097852027,3005.0,0.880489771898056,1.5065540836306508,1.0362025134736965,pressure
1778736603265,红,0.34516009191880503,2.042959427207637,2200.0,0.8606090450111897,0.4944354198149241,-0.03836668907456654,pressure
1778736603265,蓝,0.33768305814788224,2.3007159904534604,4200.0,0.859951903391602,2.3245662767569844,0.10736593891803917,pressure
1778737453393,红,0.3414876545329671,2.171837708830549,1500.0,0.7771280479936731,-0.19144943134949038,-0.2646588924112351,aggressive
1778737453393,蓝,0.34690606674984403,4.229116945107399,1505.0,0.7901166496288767,-0.14767907697260213,1.902843282569124,aggressive
1778738115897,红,0.3422927299163941,1.8782816229116945,1500.0,0.8553608080073729,-0.1856458000544482,-0.2621440376445825,aggressive
1778738115897,蓝,0.2610099381625442,3.6014319809069213,1500.0,0.847943485205411,-0.7715975800765664,0.24995646340251823,aggressive
1778738816658,红,0.3561916233433404,0.5727923627684964,2750.0,0.8401686547691161,1.0920681934241792,-1.4126993230134384,pressure
1778738816658,蓝,0.1956025985383222,2.37708830548926,620.0,0.852573337220036,-2.0720801113878258,-1.8919013622505425,measured
1778739648145,红,0.23426174066117672,0.7589498806682577,0.0,0.8464486978027079,-2.3774436152920417,-2.963150523211432,measured
1778739648145,蓝,0.340714888337469,1.899761336515513,1500.0,0.9070159560869239,-0.19702015201524048,-0.07713509777861435,aggressive
1778740339499,红,0.2616769606484689,1.4176610978520285,1500.0,0.9357586884502501,-0.7667891451728299,-1.5915734061869442,measured
1778740339499,蓝,0.339504110678925,0.6252983293556086,680.0,0.8031767801780179,-0.9782012587377683,-1.7346744618213643,measured
1778741004464,红,0.251051579339601,1.458233890214797,1500.0,0.9733105637896972,-0.8433854450415537,-1.5689535187840271,measured
1778741004464,蓝,0.34949875868917574,0.883054892601432,1500.0,0.8224764426790245,-0.1336989451889223,-1.2650144517567825,measured
1778741872896,红,0.3752297939490677,1.3031026252983293,1700.0,0.9152157791985116,0.24019419890763902,-0.14229152931016834,pressure
1778741872896,蓝,0.2845878130511464,0.5059665871121718,400.0,0.8735164185060481,-1.6378465158792728,-2.3910431880651175,measured
1778742720391,红,0.3001442170892962,0.9140811455847255,120.0,0.8964570675370324,-1.7894678224019476,-1.6787769101884091,measured
1778742720391,蓝,0.32985711375014554,1.1097852028639619,1500.0,0.9243075827550157,-0.2752917296670964,-0.9555722450760883,measured
1778743519418,红,0.288181989228751,0.9451073985680191,1700.0,0.9675507146309467,-0.3873164343066966,-1.5638511794392944,measured
1778743519418,蓝,0.27997669326586216,0.568019093078759,1100.0,0.8718147138964577,-1.0116762114793538,-2.4020594181776405,measured
1778744354009,红,0.39477751733151495,2.79236276849642,1520.0,0.8939584468832679,0.21154710116240905,1.5413826511249917,pressure
1778744354009,蓝,0.26003161173907124,1.3102625298329356,150.0,0.8424177066181356,-2.0503712947124626,-2.0588060732096767,measured
1778745201010,红,0.41940490016591336,2.011933174224344,1500.0,0.8924706353362741,0.37024078361391294,1.1162564441081628,pressure
1778745201010,蓝,0.30322646903589023,2.0262529832935563,1500.0,0.8955546453865421,-0.4672668493296839,-0.5334111437383167,aggressive
1778746411418,红,0.4684062717064134,2.844868735083532,1970.0,0.9199189337809677,1.1662294698614923,2.7487579546557614,pressure
1778746411418,蓝,0.1791801438692886,0.9594272076372315,20.0,0.8604304430949167,-2.75567578175139,-3.5077955205916727,measured
1778747129957,红,0.4102195033820894,2.2935560859188544,1520.0,0.9236665317685147,0.3228653644525261,1.376016521008363,pressure
1778747129957,蓝,0.24835707139998853,1.2840095465393795,680.0,0.9175144360774613,-1.6352624737483752,-1.9821526204637199,measured
1778748020174,红,0.38730685100493434,2.6348448687350836,1505.0,0.9243063124276266,0.14356229082205763,1.3868175173514894,aggressive
1778748020174,蓝,0.30869801833776994,1.801909307875895,1504.0,0.7485665192295627,-0.42405545574590253,-1.2077619944448994,measured
1778748736302,红,0.37217336155349,3.8233890214797137,1555.0,0.9122950925300698,0.08156870264760582,2.3052860958987873,aggressive
1778748736302,蓝,0.28153444312878734,1.3651551312649164,1500.0,0.7002333442331005,-0.6236404299892191,-2.2074557971519386,measured
1778749713778,红,0.41319144161423965,1.766109785202864,1640.0,0.8057303774218383,0.4573313671067102,0.469555055453749,pressure
1778749713778,蓝,0.29489872982665866,2.579952267303103,1535.0,0.8854980175333732,-0.4943293474389684,-0.1400507799403737,aggressive
1778750536413,红,0.4612230044945099,2.6539379474940334,5205.0,0.8991246645517852,4.161867381295428,2.38058286905596,pressure
1778750536413,蓝,0.2875808320668693,2.2052505966587113,1564.0,0.8297195006284102,-0.5197641896537801,-0.8188820200658221,measured
1778751602368,红,0.3164843855244626,1.701670644391408,1500.0,0.841357425519663,-0.37169311719965237,-0.8601217896425897,measured
1778751602368,蓝,0.3686815186246418,2.1408114558472553,1515.0,0.8679701253219878,0.018716061873690126,0.4244726885435869,aggressive
1778752418706,红,0.2975910044869012,0.7708830548926014,980.0,0.9448193177980412,-0.9977399600918111,-1.6832101804169695,measured
1778752418706,蓝,0.37265104166666674,2.181384248210024,1505.0,0.9080173244068593,0.03791142199574249,0.6665222563795773,aggressive
1778753436230,红,0.30901540409369066,2.5178997613365155,1510.0,0.9168290207795378,-0.4161153897807314,0.11494999381809709,aggressive
1778753436230,蓝,0.31093548792756537,3.272076372315036,1500.0,0.8671031370820104,-0.4116940368765827,0.7119238586543405,aggressive
1778754153680,红,0.3064053344910903,2.1026252983293556,1500.0,0.8864633536829626,-0.44435102875149757,-0.4445677202424937,aggressive
1778754153680,蓝,0.3025754177024918,2.918854415274463,1905.0,0.9107423200029432,-0.09044380618919429,0.39820778606312246,aggressive
1778754834040,红,0.3355172413793103,1.441527446300716,1700.0,0.8944102828340579,-0.04608584100461125,-0.652511544792011,aggressive
1778754834040,蓝,0.30728055523885534,2.3627684964200477,1900.0,0.935135966011465,-0.06123546642849133,0.0019934048670298687,aggressive
1778759633616,红,0.27253993855606756,2.054892601431981,1515.0,0.8595789322435827,-0.6743498227961959,-1.077246094031011,measured
1778759633616,蓝,0.30942060177292874,2.217183770883055,2640.0,0.944616146802901,0.6512833048744486,-0.07747577201495892,pressure
1778760433286,红,0.25599400305576775,2.3269689737470167,1520.0,0.7785150623885917,-0.7889161638526913,-1.3382499242801313,measured
1778760433286,蓝,0.42192986000636334,3.2983293556085918,5930.0,0.9201385317231643,4.561572130932207,2.5296755602758463,pressure
1778761284044,红,0.200731114599686,2.336515513126492,838.0,0.8295517812346385,-1.829750224745948,-1.9413305170575303,measured
1778761284044,蓝,0.4230615271532342,3.081145584725537,1725.0,0.7901652921332097,0.6085542188904319,1.8612720787323496,pressure
1778762010489,红,0.235604588519413,2.897196261682243,1395.0,0.8503659335896008,-1.05365143177084,-0.8067627170278618,measured
